action: AIR[$r1],action: AIR[$r2],action: AIR[$r3],action: AIR[$r4],action: AIR[$r5],action: AIR[$r6],states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6],states: AIR_VOLUME[$r1],states: AIR_VOLUME[$r2],states: AIR_VOLUME[$r3],states: AIR_VOLUME[$r4],states: AIR_VOLUME[$r5],states: AIR_VOLUME[$r6]
4.979399613197587,7.726519725555329,5.615649551480608,1.1983430202726275,3.459627808141498,7.457130633311092,22.011601919315346,22.807695709919514,20.676135001782576,22.573758467141896,21.785118448702622,22.50901802321227,6.305120039496208,6.488935349234334,0.6487069006828705,8.686152202442335,2.0280760250220196,8.411941967169195
7.1526845417550895,0.0,2.563907110596242,0.5757348142085661,3.235513529702364,5.636326585667489,22.39862870142006,23.96490975147797,21.39822881567418,22.042826797812303,22.156737618177154,23.349268396909135,4.979399613197587,7.726519725555329,5.615649551480608,1.1983430202726275,3.459627808141498,7.457130633311092
6.658113515213157,3.7370928024454955,0.49125236294044416,0.19469469060960143,5.196906638606899,0.0,23.21944864742873,23.391716184804523,21.319468274388235,21.424339578084336,22.450897927653404,23.67732631707344,7.1526845417550895,0.0,2.563907110596242,0.5757348142085661,3.235513529702364,5.636326585667489
0.0,0.0,2.1425149013726283,2.978279124494545,1.9030228898402402,0.995476517660222,23.792295689675328,23.643471106510404,20.7600646896043,20.77571289639303,23.140348132821458,22.803107658137183,6.658113515213157,3.7370928024454955,0.49125236294044416,0.19469469060960143,5.196906638606899,0.0
8.437169867695609,6.503762100614457,5.784451690999273,8.714972926171914,9.446325417937329,3.0724804280496443,22.915100662327365,23.10486006662101,20.639229535600116,20.859407838573674,23.0327222538432,22.208990545560816,0.0,0.0,2.1425149013726283,2.978279124494545,1.9030228898402402,0.995476517660222
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
2.38966313353984,4.56135317246563,8.064699168968932,3.5720881241208033,8.875187872618552,9.699009932074581,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
7.618130420117271,0.0818801241098821,9.123780730701887,5.654466503073001,5.549069959535182,5.274699865520524,21.087171005835973,22.365829791307817,22.427034749012243,21.36633899067595,23.354704120763095,22.812891988137675,2.38966313353984,4.56135317246563,8.064699168968932,3.5720881241208033,8.875187872618552,9.699009932074581
4.219339775715961,0.23101686651524678,0.0,1.489563373999806,0.0,1.6239180706411038,22.21331052998858,21.91836323715035,23.67189289291738,21.99117063798017,23.986078621287678,23.158476154627056,7.618130420117271,0.0818801241098821,9.123780730701887,5.654466503073001,5.549069959535182,5.274699865520524
7.959904198956995,6.339078734746035,0.5701856777145564,5.8449856838819345,2.098067787219425,8.608410555003184,22.390732438769028,21.5582540440903,22.8089576977403,21.597470743330184,23.420848791038512,22.69840391145919,4.219339775715961,0.23101686651524678,0.0,1.489563373999806,0.0,1.6239180706411038
3.578468962272965,8.38926833668918,1.314238685267135,6.734615075984095,7.202126972533669,0.0,23.367819546229043,22.62776476196114,22.12537124802258,22.24451703487036,23.318241249791452,23.78897132000493,7.959904198956995,6.339078734746035,0.5701856777145564,5.8449856838819345,2.098067787219425,8.608410555003184
7.098953076673544,0.0,5.713948391806073,0.2302620760041485,0.0,5.438844016745044,23.27378731901404,23.994642878182034,21.68177503389791,23.00274402418487,24.318840899886975,22.920555598736353,3.578468962272965,8.38926833668918,1.314238685267135,6.734615075984095,7.202126972533669,0.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
3.236745605618483,4.011450438067705,8.50916461242185,3.071375578743024,3.3757397595747776,6.763488145991522,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
8.311756158841808,6.905080875715905,1.1909586769321734,5.688718225451508,6.991360591272452,6.986017124320569,21.28716534679393,22.239773802717412,22.531972079640543,21.248121840843442,22.094047780600715,22.119821638641763,3.236745605618483,4.011450438067705,8.50916461242185,3.071375578743024,3.3757397595747776,6.763488145991522
8.632915029465067,6.376465562545048,7.824099730908297,8.911720988806666,2.5508290456308425,2.631741673793334,22.540747059664586,23.316209646599834,22.00778559772603,21.889217182073303,23.209126903016,22.937060221471956,8.311756158841808,6.905080875715905,1.1909586769321734,5.688718225451508,6.991360591272452,6.986017124320569
0.0,0.0,6.1853962403742955,1.797460070042839,2.4209757637551634,5.16477621358314,23.65672021756788,24.13636766080354,23.046214111073137,23.19146028918292,23.24000591380461,22.693557366046647,8.632915029465067,6.376465562545048,7.824099730908297,8.911720988806666,2.5508290456308425,2.631741673793334
3.573557104439322,0.0,0.0,0.4110578058468317,4.428480386041156,9.461769984551314,22.813649601286777,23.58570251735703,23.56219885901194,22.758646798854585,23.256254497495334,23.036039891777172,0.0,0.0,6.1853962403742955,1.797460070042839,2.4209757637551634,5.16477621358314
4.036632865293318,7.860573459373427,4.56565800513563,3.344497123875263,0.0,0.0,22.796168516254365,23.0668636346705,22.72013637895177,22.059699453597872,23.688336559443286,24.252384216421003,3.573557104439322,0.0,0.0,0.4110578058468317,4.428480386041156,9.461769984551314
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.570156774146165,4.846474937885969,7.6094053988073345,2.0210877697271323,0.020598283069278578,6.318792636273708,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
8.841257728786983,9.086725336488877,3.054914111516821,2.962958060258183,8.485325211283492,3.203992585434825,22.546372197208463,22.43118917899672,22.319540873850016,21.000151158998417,21.324937810371825,22.01482998986554,8.570156774146165,4.846474937885969,7.6094053988073345,2.0210877697271323,0.020598283069278578,6.318792636273708
0.0,0.0,8.993073357188551,8.294335923098252,0.8668379660237313,2.2788811343863036,23.692267400275007,23.963340481442664,22.229162317210648,21.02990350953548,22.90519844840649,21.985412177161574,8.841257728786983,9.086725336488877,3.054914111516821,2.962958060258183,8.485325211283492,3.203992585434825
4.1775048522712686,1.8646704210411447,0.3889507423391325,1.385041356136073,5.011113917761442,6.887126195576404,22.827149935596438,23.414186936068266,23.488358840170097,22.350890496981858,22.593120682756442,21.762171665947157,0.0,0.0,8.993073357188551,8.294335923098252,0.8668379660237313,2.2788811343863036
8.19824697529522,2.2584384239458677,3.2912434418344882,4.988958005563205,6.3559204811810925,3.654026492057245,22.93367217879546,23.288946799877607,22.720395017802048,21.894533008063433,23.215667995192913,22.626357260764983,4.1775048522712686,1.8646704210411447,0.3889507423391325,1.385041356136073,5.011113917761442,6.887126195576404
0.0,3.320580549692181,9.510998634720254,4.678217761709382,0.0,3.2398746706964223,23.88487242576894,23.256893709312724,22.648984767775175,22.30600171493595,24.046270206436038,22.6451274023304,8.19824697529522,2.2584384239458677,3.2912434418344882,4.988958005563205,6.3559204811810925,3.654026492057245
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.969719089794397,7.1662263324383755,9.976979037452875,0.8912763058845952,3.099835933490951,0.5381342938522626,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
4.157488383262455,6.664609167494938,5.292581903748955,5.307874382797364,8.660101157696621,5.6689879748511265,22.640707996405926,22.962953320239695,22.878519893175525,20.733405114113953,22.030801451064,20.650029048277453,8.969719089794397,7.1662263324383755,9.976979037452875,0.8912763058845952,3.099835933490951,0.5381342938522626
1.9442344886815544,0.0,9.494457873017362,2.269776761054625,0.0,4.7191195916606805,22.749010373316978,23.893517261820556,23.200742713953908,21.367335071161566,23.521955851304345,21.3854536224784,4.157488383262455,6.664609167494938,5.292581903748955,5.307874382797364,8.660101157696621,5.6689879748511265
2.4151588324614446,5.203121238801394,0.0,1.044106350694598,7.968314793868259,0.4833001936459269,22.376667246496567,23.35410334077823,24.379557143979927,21.214213379816716,22.982219493559995,21.80759515208782,1.9442344886815544,0.0,9.494457873017362,2.269776761054625,0.0,4.7191195916606805
1.8851130127545412,0.0,6.388727454065445,9.633126608021138,0.0,1.6235413705043877,22.139169482155815,23.93975410797784,23.46572858967194,20.77948494288394,24.179171503667497,21.21020381684337,2.4151588324614446,5.203121238801394,0.0,1.044106350694598,7.968314793868259,0.4833001936459269
2.648137108872305,0.4354145134627918,0.0,6.730639991272881,0.0,7.864298835238186,21.808411642821945,23.40005338935835,23.946769922060433,22.466107552513954,23.592385308585822,20.931780383251958,1.8851130127545412,0.0,6.388727454065445,9.633126608021138,0.0,1.6235413705043877
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
3.4568301370056007,0.6861493591792656,2.2260139419693115,4.208134424947424,0.1677156627240184,2.8199881808782967,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
2.983831216928028,7.920435557393199,1.2779844076248725,2.675922603331985,8.425315620057525,8.454180217345595,21.339126829011594,21.477504243685363,21.04853378538194,21.51650814768898,21.358662004799616,21.188769819501623,3.4568301370056007,0.6861493591792656,2.2260139419693115,4.208134424947424,0.1677156627240184,2.8199881808782967
2.056116407510995,3.6628749014892836,6.415283138300102,5.462074656095208,1.6286931982824193,4.274832428568944,21.329119533634447,22.886210476164706,20.661359602314253,21.41287545217573,22.908621037009507,22.484495292200798,2.983831216928028,7.920435557393199,1.2779844076248725,2.675922603331985,8.425315620057525,8.454180217345595
3.4595609708753203,6.481133259313711,9.35735439006784,0.4818720555906453,3.936815587351256,2.7062168594750613,21.113278292354625,23.159920457890614,21.580481730834652,21.98433538221691,22.758407469979517,22.637147798465744,2.056116407510995,3.6628749014892836,6.415283138300102,5.462074656095208,1.6286931982824193,4.274832428568944
8.611406307305504,0.0,0.33183801585507267,9.552863936086288,2.404898066913251,8.579430261543676,21.259118097362318,24.0053308634761,23.043448522177712,21.343574968794577,23.129404933980755,22.434382796707368,3.4595609708753203,6.481133259313711,9.35735439006784,0.4818720555906453,3.936815587351256,2.7062168594750613
9.260520769442564,0.575143532199548,4.9831501869495725,7.203496105880297,4.65162584935491,0.0,22.60380237693899,23.441930780788184,22.308452048377124,22.885822280865014,23.133871537065744,23.565906234791285,8.611406307305504,0.0,0.33183801585507267,9.552863936086288,2.404898066913251,8.579430261543676
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
4.565767327368633,3.2053962081305465,5.869586007631463,9.37977258044132,0.9237376060018976,0.384207792154474,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
5.430699260213187,7.251131095349215,8.93699530824313,4.470772374772948,4.960639158811566,8.634576378329765,21.60094450304066,22.05499937542991,21.908773275660607,22.73752073934724,21.531967368629594,20.613687333889867,4.565767327368633,3.2053962081305465,5.869586007631463,9.37977258044132,0.9237376060018976,0.384207792154474
6.531549321729023,6.674086520990911,8.81339457471499,8.560657298594128,6.1907643228495,8.523045952290895,22.143137327713934,23.229854474198596,23.187472141962,22.89701338967137,22.258307703485762,22.065074050256584,5.430699260213187,7.251131095349215,8.93699530824313,4.470772374772948,4.960639158811566,8.634576378329765
8.652217653614384,0.0,0.0,0.0,8.168915585131645,9.714027376481125,22.867083844154926,24.12369147877995,24.224982883424538,23.926092588556013,23.19160019851577,23.244594222913122,6.531549321729023,6.674086520990911,8.81339457471499,8.560657298594128,6.1907643228495,8.523045952290895
0.0,0.0,0.8804762618784456,4.546106186963346,0.0,0.0,23.951696505320097,23.57665798574033,23.340813595688942,23.052804037662728,24.437872973869755,24.479052152073642,8.652217653614384,0.0,0.0,0.0,8.168915585131645,9.714027376481125
6.511076085277145,3.972879814972312,2.8101971299041537,1.9247929197130775,0.0,0.0,23.081297485335533,23.075870053922216,22.71129385065463,23.231442008875046,23.8780768644652,23.579776987397928,0.0,0.0,0.8804762618784456,4.546106186963346,0.0,0.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
9.101199223658615,6.872963553166931,3.7105347920541707,2.879791603838462,0.7879172031478876,1.2612392681443885,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
1.4089227631861556,4.656466233790048,2.9737491450842546,2.746125612408381,9.866522476228084,3.2158187337808375,22.671750171858704,22.89572774152293,21.3990259497665,21.202889278416407,21.500832816859717,20.820752569946013,9.101199223658615,6.872963553166931,3.7105347920541707,2.879791603838462,0.7879172031478876,1.2612392681443885
9.699470596911631,0.37317367842699567,2.931159168331,4.23492992180694,3.0396248058191677,5.254891607604902,22.18059832977874,23.387716569946384,21.386065790987775,21.161561908708293,23.368245306098093,20.92315958166556,1.4089227631861556,4.656466233790048,2.9737491450842546,2.746125612408381,9.866522476228084,3.2158187337808375
0.0,2.80382142321573,5.7507630940780015,8.480172651286166,5.58086638296534,0.835912856550296,23.59545446134864,22.936730977667185,21.36951954089521,21.488831824128575,23.46405387367807,21.518567733631585,9.699470596911631,0.37317367842699567,2.931159168331,4.23492992180694,3.0396248058191677,5.254891607604902
7.4967694564082885,1.949129868448266,3.2506364355953865,4.098132995085734,0.0,3.194720225723623,22.732665596890268,23.050044857907995,22.016565184372293,22.77559752542401,24.08256761872672,21.00488811534182,0.0,2.80382142321573,5.7507630940780015,8.480172651286166,5.58086638296534,0.835912856550296
0.0,6.561724656061351,2.2635651209947447,9.226338320172529,0.0,6.216957034314542,23.572279756532726,22.97346399703025,22.000919507366316,22.880146559170814,23.50932823004525,21.10804328699773,7.4967694564082885,1.949129868448266,3.2506364355953865,4.098132995085734,0.0,3.194720225723623
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
5.833888350909034,6.139612839625146,5.859181860185449,7.8619855403829275,0.7858375024520858,3.5323090242228536,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
5.192751217283453,7.669164937519939,0.7001499855065474,9.095683959240088,3.294584368060293,7.764359754548542,21.90034513605759,22.727619377267924,21.906316878933865,22.379174499404236,21.500356080319264,21.356947231159936,5.833888350909034,6.139612839625146,5.859181860185449,7.8619855403829275,0.7858375024520858,3.5323090242228536
7.714234923099454,0.0,3.550922759794716,0.0,1.7877158974162954,7.986776900436682,22.34872150456037,23.89211237041433,21.323156433167142,23.61197095996078,21.85187745326245,22.469140563948656,5.192751217283453,7.669164937519939,0.7001499855065474,9.095683959240088,3.294584368060293,7.764359754548542
6.6720050580681,0.2845797943285133,3.9758618752728783,9.732820319231276,6.765552701539372,0.45225753556070947,23.314783410034085,23.31988664218835,21.47616108115183,22.74610306877883,21.852224677905063,23.43874709981168,7.714234923099454,0.0,3.550922759794716,0.0,1.7877158974162954,7.986776900436682
0.0,0.06065448028996556,4.812125942463172,0.0,9.21928610739304,3.8593221873128583,23.886027774561914,22.852444772228772,21.713472712136067,24.063132951287454,22.98462188486923,22.672427810913028,6.6720050580681,0.2845797943285133,3.9758618752728783,9.732820319231276,6.765552701539372,0.45225753556070947
2.8705708801616936,5.149246699265819,8.044144868356792,8.73790689204265,0.0,3.2786651518270524,23.022801397029408,22.38378028339696,22.103635783322922,23.18661825408467,24.47561877447612,22.72013807014756,0.0,0.06065448028996556,4.812125942463172,0.0,9.21928610739304,3.8593221873128583
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
3.2156019414089245,8.320833787912704,0.42843636230678994,1.3420096920226554,5.089869003045467,3.446960244857059,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
0.7967650269139626,8.214351084539821,0.021642104228373205,2.617403679701761,1.1877459952150193,5.517953947488515,21.28217337336937,23.22762773469414,20.624129603716817,20.839822292464046,22.486983190521887,21.33679656880596,3.2156019414089245,8.320833787912704,0.42843636230678994,1.3420096920226554,5.089869003045467,3.446960244857059
5.64189850051124,0.0,10.0,1.3465870350638143,6.584073689010854,1.7423135439339987,20.77261688045943,24.42002170976,19.984430155320027,20.80313012775335,22.263154900327326,21.922755174301855,0.7967650269139626,8.214351084539821,0.021642104228373205,2.617403679701761,1.1877459952150193,5.517953947488515
4.9571040767362895,0.0,7.7659437174201695,7.672050436321383,7.665826338721297,4.134952304525927,21.486429218924,23.793938702367555,21.917879838496965,20.457433624364686,23.274774185626537,21.559849224986976,5.64189850051124,0.0,10.0,1.3465870350638143,6.584073689010854,1.7423135439339987
0.03662808216281732,9.683982910866963,7.323239574898615,7.149224546632643,0.0,0.6775667437928512,21.93002609997915,23.23747656049498,22.950990280884387,21.711645087022266,24.35580205314294,21.81071532094858,4.9571040767362895,0.0,7.7659437174201695,7.672050436321383,7.665826338721297,4.134952304525927
2.983476447818795,0.0,0.0,5.132114697484079,0.0,1.723860500483948,21.201360706830254,24.778382243343604,23.710421004215085,22.645870048993224,23.764896399558722,21.25705394555786,0.03662808216281732,9.683982910866963,7.323239574898615,7.149224546632643,0.0,0.6775667437928512
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.75841175986487,0.3537126649102995,5.406945159278202,0.3397281784347861,1.5158926627581382,5.867339631018137,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
2.266371638156567,3.125644747425287,3.673325203154789,5.14417976443092,3.292746682142859,7.811592459185871,22.59081879248327,21.401298701289427,21.799544771215704,20.60318579321921,21.667708994209875,21.908242910997032,8.75841175986487,0.3537126649102995,5.406945159278202,0.3397281784347861,1.5158926627581382,5.867339631018137
1.6782985448187593,1.3007593114960558,1.4622757810969123,4.649864786624482,3.710043231630583,7.825665175792952,22.277264066895242,21.72022310320874,21.8991240789943,21.211933518999874,21.98015539288062,22.937661303232595,2.266371638156567,3.125644747425287,3.673325203154789,5.14417976443092,3.292746682142859,7.811592459185871
0.9422576990364995,9.653646245366897,3.7542264204092635,4.9516441819543555,9.120033314758372,0.0,21.872179527764587,21.588016883130884,21.494803026339426,21.620118618960866,22.371004941889208,23.79735034533024,1.6782985448187593,1.3007593114960558,1.4622757810969123,4.649864786624482,3.710043231630583,7.825665175792952
0.8147018499294567,5.803671971958526,4.827852192663338,8.353468372199305,0.0,7.812938034884694,21.339695460680296,23.396697744352284,21.666804227444615,22.044303546512914,23.92796723636334,22.91517528238515,0.9422576990364995,9.653646245366897,3.7542264204092635,4.9516441819543555,9.120033314758372,0.0
5.778474832709683,0.0,1.07294223633436,4.749862853486013,4.642741700283603,0.0,20.84102351246542,24.07891986798496,22.073378100651826,23.18779064138295,23.377104088867718,23.790278175035358,0.8147018499294567,5.803671971958526,4.827852192663338,8.353468372199305,0.0,7.812938034884694
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
8.2047539912503,9.513326269351918,9.799357549124935,6.221109950789163,7.898682379453384,0.20045022969445547,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
5.290691490484586,0.0,6.1271572455085614,9.38921003878356,1.934014010327758,4.193529198374332,22.460101389868846,23.500986656611534,22.836583843653752,21.991767318932748,23.130856597183,20.57030257052668,8.2047539912503,9.513326269351918,9.799357549124935,6.221109950789163,7.898682379453384,0.20045022969445547
3.310879772143288,6.026299903986814,6.187421072517312,0.35612433932468934,2.1470249075510885,6.670971297701415,22.855929215085112,22.977404505829192,23.3486011072551,23.381845321122405,23.02096491409352,20.965545147270145,5.290691490484586,0.0,6.1271572455085614,9.38921003878356,1.934014010327758,4.193529198374332
7.947667552532225,0.0,0.0,8.714397482500695,5.427338178988701,3.376263301805759,22.776959736505727,23.783180416006157,23.795382586471533,22.621147027516372,22.976608786369173,21.90747267798328,3.310879772143288,6.026299903986814,6.187421072517312,0.35612433932468934,2.1470249075510885,6.670971297701415
0.0,4.6019736556687025,5.046386357226239,0.0,0.0,6.228531022716982,23.71164618751085,23.25130623258366,22.928558048657894,23.74490450263035,23.64666137918386,21.955464975617943,7.947667552532225,0.0,0.0,8.714397482500695,5.427338178988701,3.376263301805759
6.058918657259338,0.0,1.1568605940379206,0.826326323414428,9.458981472716541,3.2696534473904,22.861807075798303,23.728067345292864,23.204231946578282,22.89565777903601,23.118342340575136,22.643488631382056,0.0,4.6019736556687025,5.046386357226239,0.0,0.0,6.228531022716982
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0
10.0,10.0,10.0,10.0,10.0,10.0,13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
10.0,10.0,10.0,10.0,10.0,10.0,19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
9.961162521910161,8.594065780896509,7.822993369584971,0.976100960287738,9.740670121178157,2.140503343372633,21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
